drug,method,block,gene_symbol,relevant_tissues,modalities,n_supporting_features,supporting_features,max_selection_count,max_abs_coef,signed_coef,expr_tau,expr_entropy,expr_top_tissue,expr_second_tissue,expr_top_median,expr_second_median,expr_median_tissue,expr_top_to_median,expr_class,target_type,target_pathway,direct_target
AZ628,EN,en,C16ORF54,NA,expression,1,C16orf54_Expr,119,6.464198546744398e-4,-6.464198546744398e-4,0.6071524267657348,0.9911710324974978,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UPPER_AERODIGESTIVE_TRACT,8.76434,3.644196,3.4372220000000002,2.54983239371795,restricted,NA,NA,FALSE
AZ628,EN,en,CDC42EP1,NA,mutation,1,CDC42EP1_mut.mis,102,0.009172141456962489,-0.009172141456962489,0.1480442776975156,0.9985395743996979,BILIARY_TRACT,FIBROBLAST,7.795979,7.6661675,6.7155974999999994,1.1608764521697437,intermediate,NA,NA,FALSE
AZ628,EN,en,CIZ1,NA,copy_number,1,CIZ1_CN,128,0.001761337483275825,0.001761337483275825,0.07419322148126016,0.9998758281059023,THYROID,UPPER_AERODIGESTIVE_TRACT,9.226293,8.964315,8.6059395,1.072084343609434,intermediate,NA,NA,FALSE
AZ628,EN,en,DAB2IP,NA,copy_number,1,DAB2IP_CN,154,0.0016064453291012172,0.0016064453291012172,0.15210673029496577,0.99921681488552,UPPER_AERODIGESTIVE_TRACT,CERVIX,6.540486,6.4581885,5.564426,1.1754107252032824,intermediate,NA,NA,FALSE
AZ628,EN,en,DEFA1,NA,copy_number,1,DEFA1_CN,112,0.0011781053802761671,-0.0011781053802761671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZ628,EN,en,DEFT1P2,NA,copy_number,1,DEFT1P2_CN,172,0.0017889892511256489,-0.0017889892511256489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZ628,EN,en,EXT2,NA,copy_number,1,EXT2_CN,109,8.735096798990563e-4,8.735096798990563e-4,0.09682780415314336,0.9996791989368108,FIBROBLAST,UPPER_AERODIGESTIVE_TRACT,10.366365,10.11729,9.38321275,1.1047777851994243,intermediate,NA,NA,FALSE
AZ628,EN,en,LYZ,NA,expression,1,LYZ_Expr,148,9.380541467481619e-4,-9.380541467481619e-4,0.5506626838442888,0.9933805682064408,LARGE_INTESTINE,PANCREAS,8.722123,4.85555,3.82788225,2.278576620270908,restricted,NA,NA,FALSE
AZ628,EN,en,MAP2K1,NA,rppa_phospho,1,MEK1_pS217_S221,126,0.0010008232067959888,-0.0010008232067959888,0.10498460785305476,0.9998656103633461,CERVIX,UPPER_AERODIGESTIVE_TRACT,12.010995000000001,11.04186,10.8193625,1.1101388829517451,intermediate,NA,NA,FALSE
AZ628,EN,en,MAPK14,NA,rppa_phospho;rppa_total,3,p38 alpha MAPK;p38_MAPK;p38_pT180_Y182,186,0.002872994257245681,-0.002872994257245681,0.07687677102705877,0.9997704154912802,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BREAST,8.432254,8.216028,7.8151072500000005,1.078968430023785,intermediate,NA,NA,FALSE
AZ628,EN,en,MNDA,NA,expression,1,MNDA_Expr,104,5.460497679518046e-4,-5.460497679518046e-4,0.07729743699515784,0.9999202047751122,SALIVARY_GLAND,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.8751585000000004,3.756108,3.5828302499999998,1.0815914318017161,intermediate,NA,NA,FALSE
AZ628,EN,en,MSL2,NA,copy_number,1,MSL2_CN,119,0.0014967243057113888,0.0014967243057113888,0.13475430255511983,0.9995727610609983,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SALIVARY_GLAND,9.711089999999999,9.1931035,8.405624,1.1553086362178464,intermediate,NA,NA,FALSE
AZ628,EN,en,NRAS,NA,mutation,1,NRAS_mut.hsrec,175,0.019968172104904855,-0.019968172104904855,0.04264161473598019,0.9998127738042458,LIVER,THYROID,9.8028905,9.772519,9.5148085,1.0302772252326466,broad,NA,NA,FALSE
AZ628,EN,en,OR5E1P,NA,copy_number,1,OR5E1P_CN,135,0.001837452949921978,0.001837452949921978,0.05874677790184994,0.9999409294326541,SMALL_INTESTINE,PLEURA,4.358573,4.224546,4.109495,1.0606103669672307,intermediate,NA,NA,FALSE
AZ628,EN,en,PSAP,NA,mutation,1,PSAP_mut.mis,127,0.016551238149033632,-0.016551238149033632,0.0689793774963952,0.9997781414455796,KIDNEY,CERVIX,12.0674,11.944469999999999,11.2999525,1.067915993452185,intermediate,NA,NA,FALSE
AZ628,EN,en,RB1,NA,mutation,2,RB1_mut.hs;RB1_mut.tr,187,0.0041175790914717006,0.0041175790914717006,0.14317264562129378,0.9996524311014444,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.6479025,8.075445,7.4894155,1.154683232623427,intermediate,NA,NA,FALSE
AZ628,EN,en,RNASE2,NA,expression,1,RNASE2_Expr,118,6.314404420399284e-4,-6.314404420399284e-4,0.04103385503278486,0.9999314681755825,SMALL_INTESTINE,BILIARY_TRACT,3.7343339999999996,3.731252,3.5850642500000003,1.0416365620225634,broad,NA,NA,FALSE
AZ628,EN,en,SLFN11,NA,mutation,1,SLFN11_mut.tr,109,0.008474928309296996,-0.008474928309296996,0.34450154051406,0.9883210990923226,BONE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.186553,7.8894515,4.902480000000001,1.6698799383169332,restricted,NA,NA,FALSE
AZ628,EN,en,SNAPC1,NA,copy_number,1,SNAPC1_CN,108,7.787627452231069e-4,7.787627452231069e-4,0.1277045639694976,0.9992854425080203,SALIVARY_GLAND,KIDNEY,10.077850000000002,9.767685,8.960928,1.124643563702331,intermediate,NA,NA,FALSE
AZ628,EN,en,TP53,NA,mutation,2,TP53_mut.hs;TP53_mut.mis,126,0.002181463283062053,0.002181463283062053,0.12687230869689042,0.9989487545823764,THYROID,STOMACH,8.278982,8.16865,7.3216505,1.1307535097448314,intermediate,NA,NA,FALSE
AZ628,EN,en,TTC38,NA,mutation,1,TTC38_mut.mis,106,0.011377673066419689,-0.011377673066419689,0.14831753171115677,0.9995967674665451,SMALL_INTESTINE,LARGE_INTESTINE,7.8651735,7.239235,6.68153775,1.177150200191565,intermediate,NA,NA,FALSE
AZ628,EN,en,VAV2,NA,copy_number,1,VAV2_CN,117,0.001261414217325776,0.001261414217325776,0.09463826161177742,0.9997861123820939,CERVIX,UPPER_AERODIGESTIVE_TRACT,6.3347645,6.107392,5.748866,1.1019154908115794,intermediate,NA,NA,FALSE
AZ628,EN,en,WDSUB1,NA,mutation,1,WDSUB1_mut.mis,108,0.010554539821886911,-0.010554539821886911,0.06770437436067243,0.9997811732849096,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.730853,8.521407,8.270154999999999,1.0557060901518776,intermediate,NA,NA,FALSE
AZ628,EN,en,ZBTB43,NA,copy_number,1,ZBTB43_CN,104,2.8024485794495485e-4,2.8024485794495485e-4,0.09881510643664482,0.9997980653785669,UPPER_AERODIGESTIVE_TRACT,CERVIX,8.036283,7.8358004999999995,7.222518,1.1126705395542107,intermediate,NA,NA,FALSE
AZ628,EN,en,ZNF479,NA,copy_number,1,ZNF479_CN,123,0.0013619510868541414,0.0013619510868541414,0.08023041975683957,0.9999091099630779,SMALL_INTESTINE,UPPER_AERODIGESTIVE_TRACT,3.789432,3.65518,3.482486,1.0881399092487378,intermediate,NA,NA,FALSE
AZD6482,EN,en,CDKN1A,NA,rppa_total,1,p21,145,0.002233196263748356,-0.002233196263748356,0.21640103797177754,0.9981481734330159,FIBROBLAST,CERVIX,10.62842,10.517805500000001,8.260759,1.2866154308581088,restricted,NA,NA,FALSE
AZD6482,EN,en,VHL,NA,mutation,1,VHL_mut.hs,184,0.06375729362793853,-0.06375729362793853,0.12037172872881896,0.9994304393665374,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMALL_INTESTINE,7.932505,7.6332439999999995,7.0841665,1.119751349717712,intermediate,NA,NA,FALSE
AZD7762,EN,en,ABCA6,NA,mutation,1,ABCA6_mut.mis,113,0.004415820219913161,0.004415820219913161,0.07232401650934488,0.9999086968908727,FIBROBLAST,SMALL_INTESTINE,4.2810904999999995,4.1033275,3.96967975,1.0784473231121476,intermediate,NA,NA,FALSE
AZD7762,EN,en,ACAD10,NA,mutation,1,ACAD10_mut.mis,109,0.004794802176117685,0.004794802176117685,0.0630555575268955,0.9999045702007193,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.7067785,5.5684225,5.367431,1.0632234489833219,intermediate,NA,NA,FALSE
AZD7762,EN,en,ADAM21,NA,mutation,1,ADAM21_mut.mis,117,0.004935155199939761,0.004935155199939761,0.059511516084741034,0.9998198567781,SALIVARY_GLAND,PLEURA,4.526495,4.469038,4.28273075,1.056917948904446,intermediate,NA,NA,FALSE
AZD7762,EN,en,APCDD1L,NA,copy_number,1,APCDD1L_CN,110,2.2011313572472201e-4,2.2011313572472201e-4,0.36472259201775736,0.9967772920933102,FIBROBLAST,THYROID,7.826397,6.73019,4.75721725,1.6451628312749433,restricted,NA,NA,FALSE
AZD7762,EN,en,APCDD1L-AS1,NA,copy_number,1,APCDD1L-AS1_CN,117,2.3526680281967072e-4,2.3526680281967072e-4,0.08305394981053794,0.9998918749373226,CERVIX,PLEURA,4.7071435,4.520487,4.296385,1.0956056079704217,intermediate,NA,NA,FALSE
AZD7762,EN,en,ARHGAP15,NA,expression,1,ARHGAP15_Expr,188,0.0013469347427220496,-0.0013469347427220496,0.6092290738760463,0.9901213552013567,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,10.450275,5.69039,3.9878857500000002,2.6205051135178583,restricted,NA,NA,FALSE
AZD7762,EN,en,ATP8B1,NA,expression,1,ATP8B1_Expr,135,6.726973435962953e-4,6.726973435962953e-4,0.29125279339548793,0.9902548790012939,FIBROBLAST,PLEURA,10.11672,9.120349,7.751314000000001,1.3051619377050137,restricted,NA,NA,FALSE
AZD7762,EN,en,B3GAT1,NA,copy_number,1,B3GAT1_CN,151,6.625412164620023e-4,6.625412164620023e-4,0.26686107926366803,0.999172241465412,AUTONOMIC_GANGLIA,BILIARY_TRACT,6.622719,5.223003,4.819203,1.3742353248037071,restricted,NA,NA,FALSE
AZD7762,EN,en,BEST3,NA,copy_number,1,BEST3_CN,148,5.488476833778872e-4,5.488476833778872e-4,0.07236251719503038,0.999935036466219,KIDNEY,PLEURA,3.938638,3.761937,3.65257175,1.0783191322661903,intermediate,NA,NA,FALSE
AZD7762,EN,en,BMPR2,NA,copy_number,1,BMPR2_CN,158,0.002327486607453232,-0.002327486607453232,0.11399630914048182,0.999574294608131,FIBROBLAST,SMALL_INTESTINE,8.823419000000001,8.587159,7.919828,1.1140922504882684,intermediate,NA,NA,FALSE
AZD7762,EN,en,C12ORF40,NA,mutation,1,C12orf40_mut.mis,104,0.004011109540730184,0.004011109540730184,0.025768586935654023,0.9999811613044401,LIVER,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.3779035,3.3722855000000003,3.29081825,1.0264630992611032,broad,NA,NA,FALSE
AZD7762,EN,en,C16ORF54,NA,expression,1,C16orf54_Expr,147,8.497094451895287e-4,-8.497094451895287e-4,0.6071524267657348,0.9911710324974978,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UPPER_AERODIGESTIVE_TRACT,8.76434,3.644196,3.4372220000000002,2.54983239371795,restricted,NA,NA,FALSE
AZD7762,EN,en,C1ORF35,NA,mutation,1,C1orf35_mut.mis,129,0.011902218222457968,0.011902218222457968,0.13076668054603022,0.9995928900061203,CERVIX,BREAST,7.615623,7.248622,6.685947,1.1390492625801552,intermediate,NA,NA,FALSE
AZD7762,EN,en,CACNA1S,NA,mutation,1,CACNA1S_mut.mis,106,0.003668479691610113,0.003668479691610113,0.06839726258418172,0.9999084310753684,SALIVARY_GLAND,CERVIX,4.5687615,4.4493835,4.255607,1.0735863297527237,intermediate,NA,NA,FALSE
AZD7762,EN,en,CDCA7L,NA,copy_number,1,CDCA7L_CN,170,0.0018078382106340627,0.0018078382106340627,0.12986364694642696,0.9994172957465575,SALIVARY_GLAND,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,11.21031,10.69866,9.909498750000001,1.1312691270080637,intermediate,NA,NA,FALSE
AZD7762,EN,en,CLDN3,NA,expression,1,CLDN3_Expr,110,3.6416809630677327e-4,3.6416809630677327e-4,0.4440655620542307,0.9868280809162943,LARGE_INTESTINE,BREAST,8.966101,8.736079,4.24381525,2.1127453651522647,restricted,NA,NA,FALSE
AZD7762,EN,en,CLDN7,NA,rppa_total,1,Claudin-7,132,7.279859253957441e-4,7.279859253957441e-4,0.28730128380520237,0.9901927819744566,PROSTATE,BILIARY_TRACT,10.142115,10.093875,7.45928925,1.3596623833832426,restricted,NA,NA,FALSE
AZD7762,EN,en,CLEC4D,NA,mutation,1,CLEC4D_mut.mis,120,0.009719205846575603,0.009719205846575603,0.035712060846519574,0.9999520534207131,ENDOMETRIUM,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.3482520000000005,4.313036,4.20307325,1.0345410944241813,broad,NA,NA,FALSE
AZD7762,EN,en,CNOT2,NA,copy_number,1,CNOT2_CN,190,0.0012580387074795708,0.0012580387074795708,0.030486329371447067,0.9999526350048639,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SALIVARY_GLAND,9.550585000000002,9.4923815,9.29200625,1.0278280861035798,broad,NA,NA,FALSE
AZD7762,EN,en,CPM,NA,copy_number,1,CPM_CN,114,4.724592545173742e-4,4.724592545173742e-4,0.23136248112111793,0.9982166954919094,LIVER,SALIVARY_GLAND,5.8454865,5.650605,4.4275895,1.3202412960822136,restricted,NA,NA,FALSE
AZD7762,EN,en,CRYBB2P1,NA,copy_number,1,CRYBB2P1_CN,111,7.17558270061613e-4,-7.17558270061613e-4,0.09979873212244755,0.9996674774127265,AUTONOMIC_GANGLIA,CERVIX,5.596124,5.4148575,5.010144,1.1169587141607107,intermediate,NA,NA,FALSE
AZD7762,EN,en,CTNNB1,NA,rppa_phospho;rppa_total,2,beta-Catenin;beta-Catenin_pT41_S45,196,0.002280342305432238,0.002280342305432238,0.05605619611461893,0.999773532231469,THYROID,ENDOMETRIUM,8.324846,8.3136165,7.85339225,1.0600318607541857,broad,NA,NA,FALSE
AZD7762,EN,en,DOCK2,NA,expression,1,DOCK2_Expr,193,0.0014723407033677912,-0.0014723407033677912,0.6320187517431444,0.9872094566555172,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KIDNEY,10.57715,6.279223,3.72958875,2.836009734317222,restricted,NA,NA,FALSE
AZD7762,EN,en,DSP,NA,expression,1,DSP_Expr,143,6.007754985897426e-4,6.007754985897426e-4,0.21635868766314859,0.987161567878179,UPPER_AERODIGESTIVE_TRACT,SALIVARY_GLAND,12.92534,12.803645,11.5523525,1.1188491694657,restricted,NA,NA,FALSE
AZD7762,EN,en,ENPP5,NA,expression,1,ENPP5_Expr,114,4.689013350824897e-4,4.689013350824897e-4,0.4014713147411671,0.9897386319952309,PROSTATE,ENDOMETRIUM,7.5893075,7.5591645,4.027212499999999,1.8845063427867295,restricted,NA,NA,FALSE
AZD7762,EN,en,ERBB3,NA,rppa_total,1,HER3,116,7.80173762907079e-4,7.80173762907079e-4,0.32672832026827137,0.9866306654979438,LARGE_INTESTINE,SKIN,10.37755,10.22959,7.4714975,1.3889518132074594,restricted,NA,NA,FALSE
AZD7762,EN,en,ESR1,NA,rppa_total,1,ER-alpha,166,0.001389830414113043,0.001389830414113043,0.06955237725184941,0.9999290066432507,CERVIX,BREAST,4.8114065,4.724888,4.45200125,1.080728919382042,intermediate,NA,NA,FALSE
AZD7762,EN,en,ETV5,NA,copy_number,1,ETV5_CN,139,7.033732409080465e-4,7.033732409080465e-4,0.23022165744088546,0.9982079091878525,SKIN,THYROID,9.300748,8.341171,7.25318225,1.2822989522978,restricted,NA,NA,FALSE
AZD7762,EN,en,EXD1,NA,mutation,1,EXD1_mut.mis,143,0.016926412499994648,-0.016926412499994648,0.04246110745107023,0.9999393811451385,BILIARY_TRACT,SMALL_INTESTINE,4.124119,4.091404,3.9520235,1.0435461732451743,broad,NA,NA,FALSE
AZD7762,EN,en,FOXA1,NA,expression,1,FOXA1_Expr,115,4.1321629316037336e-4,4.1321629316037336e-4,0.41009263805765167,0.9829817139788068,PROSTATE,BREAST,12.06869,11.53447,7.351578,1.6416461880700988,restricted,NA,NA,FALSE
AZD7762,EN,en,FRS2,NA,copy_number,1,FRS2_CN,118,4.4020449229606825e-4,4.4020449229606825e-4,0.05141348640118862,0.9999163088612074,BREAST,PLEURA,5.881139,5.847061,5.600393,1.0501296962552449,broad,NA,NA,FALSE
AZD7762,EN,en,GLB1L3,NA,copy_number,1,GLB1L3_CN,120,3.5519927922640567e-4,3.5519927922640567e-4,0.1149761971094271,0.9998618188850629,AUTONOMIC_GANGLIA,BONE,3.926834,3.601107,3.468371,1.1321839560992755,intermediate,NA,NA,FALSE
AZD7762,EN,en,GMFG,NA,expression,1,GMFG_Expr,200,0.0019270007954714675,-0.0019270007954714675,0.6057761425078764,0.9911278161273535,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SOFT_TISSUE,11.194890000000001,4.755839,4.39752925,2.5457226918956826,restricted,NA,NA,FALSE
AZD7762,EN,en,GPR98,NA,mutation,1,GPR98_mut.tr,120,0.003500555527479386,0.003500555527479386,0.14685518720850874,0.9995985143088609,PROSTATE,SALIVARY_GLAND,4.6251370000000005,4.301038,3.89647275,1.1870061198297872,intermediate,NA,NA,FALSE
AZD7762,EN,en,HCLS1,NA,expression,1,HCLS1_Expr,153,8.761443655496453e-4,-8.761443655496453e-4,0.5935378983552286,0.9897421788928028,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SALIVARY_GLAND,11.221924999999999,7.528507,4.397760999999999,2.5517359856526993,restricted,NA,NA,FALSE
AZD7762,EN,en,HIST1H1B,NA,mutation,1,HIST1H1B_mut.mis,104,0.004281967317825762,-0.004281967317825762,0.1428976416238502,0.9996361674037587,SALIVARY_GLAND,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.437766999999999,5.324065,4.684083749999999,1.1609030261254403,intermediate,NA,NA,FALSE
AZD7762,EN,en,HIST1H1D,NA,mutation,1,HIST1H1D_mut.mis,106,0.007154560982337853,-0.007154560982337853,0.21671312128873815,0.9990350380444935,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AUTONOMIC_GANGLIA,7.813969500000001,6.707114,6.209199,1.2584504861255053,restricted,NA,NA,FALSE
AZD7762,EN,en,IGFBP2,NA,rppa_total,1,IGFBP2,145,0.0013628770192894953,0.0013628770192894953,0.268379103420833,0.9930107066822873,SMALL_INTESTINE,AUTONOMIC_GANGLIA,10.1364055,10.09681,7.8863055,1.2853173770658517,restricted,NA,NA,FALSE
AZD7762,EN,en,KIAA1210,NA,mutation,1,KIAA1210_mut.mis,121,0.006065263553210129,0.006065263553210129,0.04158709670209319,0.9999473609668411,THYROID,BREAST,3.937164,3.863774,3.7852292500000004,1.04013885024269,broad,NA,NA,FALSE
AZD7762,EN,en,KIAA1244,NA,expression,1,KIAA1244_Expr,105,3.238939972121925e-4,3.238939972121925e-4,0.42168191845919645,0.9944460716481346,PROSTATE,BREAST,8.142868,6.320508,4.725181,1.7232922929301544,restricted,NA,NA,FALSE
AZD7762,EN,en,KPTN,NA,mutation,1,KPTN_mut.mis,148,0.024454588852039407,-0.024454588852039407,0.13159256854890558,0.9996305982907558,SMALL_INTESTINE,CERVIX,8.385199499999999,7.79532,7.2876157500000005,1.1506094431501823,intermediate,NA,NA,FALSE
AZD7762,EN,en,LCP2,NA,expression,1,LCP2_Expr,144,0.0010617252072239402,-0.0010617252072239402,0.5663141275892937,0.9933487316958599,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKIN,8.1309095,3.747813,3.5360005,2.2994650311842433,restricted,NA,NA,FALSE
AZD7762,EN,en,LOC100128239,NA,copy_number,1,LOC100128239_CN,124,3.621803000433664e-4,3.621803000433664e-4,0.03126709115507234,0.9999770931524378,AUTONOMIC_GANGLIA,PROSTATE,4.008433,3.955654,3.8931925,1.0296005142309301,broad,NA,NA,FALSE
AZD7762,EN,en,LPP-AS2,NA,copy_number,1,LPP-AS2_CN,107,3.448553938990207e-4,3.448553938990207e-4,0.11809828395122372,0.9994152754530086,SKIN,FIBROBLAST,4.947237,4.881579,4.40729375,1.1225112916514812,intermediate,NA,NA,FALSE
AZD7762,EN,en,LZTFL1,NA,copy_number,1,LZTFL1_CN,137,8.057724653543604e-4,-8.057724653543604e-4,0.07120331417557842,0.9998322559787085,BILIARY_TRACT,LARGE_INTESTINE,8.1172525,8.088206,7.5367820000000005,1.0770183481491171,intermediate,NA,NA,FALSE
AZD7762,EN,en,MAL2,NA,expression,1,MAL2_Expr,131,5.100631347962479e-4,5.100631347962479e-4,0.3003753409194006,0.973698115067667,BILIARY_TRACT,PANCREAS,12.455290000000002,12.21505,10.84859875,1.1481012697607607,restricted,NA,NA,FALSE
AZD7762,EN,en,MAPK14,NA,rppa_total,1,p38 alpha MAPK,120,7.268926156445563e-4,-7.268926156445563e-4,0.07687677102705877,0.9997704154912802,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BREAST,8.432254,8.216028,7.8151072500000005,1.078968430023785,intermediate,NA,NA,FALSE
AZD7762,EN,en,MDM2,NA,copy_number,1,MDM2_CN,106,3.600469659573789e-4,3.600469659573789e-4,0.09297124107566569,0.9997170869797366,KIDNEY,SMALL_INTESTINE,6.142615,6.071650999999999,5.54588,1.107599695629909,intermediate,NA,NA,FALSE
AZD7762,EN,en,MIR1279,NA,copy_number,1,MIR1279_CN,139,4.947023978853039e-4,4.947023978853039e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MIR298,NA,copy_number,1,MIR298_CN,144,4.5962876766362197e-4,4.5962876766362197e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MIR3913-2,NA,copy_number,1,MIR3913-2_CN,191,0.001284528890249884,0.001284528890249884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MIR4325,NA,copy_number,1,MIR4325_CN,109,1.8141432747598952e-4,1.8141432747598952e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MIR4691,NA,copy_number,1,MIR4691_CN,158,8.921405619500916e-4,8.921405619500916e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MIR4697,NA,copy_number,1,MIR4697_CN,176,9.243667843718725e-4,9.243667843718725e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MTRNR2L3,NA,copy_number,1,MTRNR2L3_CN,132,2.7666246012733196e-4,2.7666246012733196e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,MYC,NA,mutation,1,MYC_mut.mis,125,0.005842351036111977,-0.005842351036111977,0.1337233337629372,0.9968086931675084,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LARGE_INTESTINE,12.841285,12.26135,11.525725,1.114141192853378,intermediate,NA,NA,FALSE
AZD7762,EN,en,MYO1G,NA,expression,1,MYO1G_Expr,111,4.318769119918745e-4,-4.318769119918745e-4,0.5049094236847496,0.9954164442527266,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SALIVARY_GLAND,7.8576005,4.689586,3.86357675,2.0337632738886318,restricted,NA,NA,FALSE
AZD7762,EN,en,"NAA38",NA,copy_number,1,"NAA38_CN",113,0.001053272282566242,0.001053272282566242,0.15879031273186756,0.9993209308485962,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AUTONOMIC_GANGLIA,7.369508,7.317626,6.18713525,1.1911018108097766,intermediate,NA,NA,FALSE
AZD7762,EN,en,NSD1,NA,mutation,1,NSD1_mut.mis,119,0.0046352797429102584,0.0046352797429102584,0.09702685389275664,0.9998407549795789,SMALL_INTESTINE,SALIVARY_GLAND,6.409648,6.1493269999999995,5.811176,1.1029863834790068,intermediate,NA,NA,FALSE
AZD7762,EN,en,NUP107,NA,copy_number,1,NUP107_CN,165,9.976814277264223e-4,9.976814277264223e-4,0.03476558127679724,0.9998872465786784,BONE,SMALL_INTESTINE,10.9853,10.98143,10.71226,1.0254885523689679,broad,NA,NA,FALSE
AZD7762,EN,en,OR51A2,NA,copy_number,1,OR51A2_CN,107,0.0010564805981871479,0.0010564805981871479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
AZD7762,EN,en,PDGFRA,NA,mutation,1,PDGFRA_mut.mis,106,0.003287416614191197,0.003287416614191197,0.6365469407046809,0.981215117436014,FIBROBLAST,AUTONOMIC_GANGLIA,10.980715,8.049039,3.602088,3.0484305214086937,restricted,NA,NA,FALSE
AZD7762,EN,en,PNPLA3,NA,mutation,1,PNPLA3_mut.mis,109,0.010154919707224454,-0.010154919707224454,0.22831273874719824,0.9981283247116879,SKIN,LIVER,7.693284,7.2138725,5.927512999999999,1.2978940746313,restricted,NA,NA,FALSE
AZD7762,EN,en,PPP4R1L,NA,copy_number,1,PPP4R1L_CN,128,2.463926465014236e-4,2.463926465014236e-4,0.04964571072604215,0.9999491526449346,SOFT_TISSUE,BILIARY_TRACT,4.2828985,4.249634,4.080373,1.049634065317068,broad,NA,NA,FALSE
AZD7762,EN,en,PRR5,NA,mutation,1,PRR5_mut.mis,121,0.008366136784689426,-0.008366136784689426,0.14791730206244932,0.9990553066774511,LARGE_INTESTINE,STOMACH,7.101217,6.617347499999999,6.1687579999999995,1.1511583044755525,intermediate,NA,NA,FALSE
AZD7762,EN,en,PTPN23,NA,copy_number,1,PTPN23_CN,113,3.511899702491657e-4,-3.511899702491657e-4,0.04729167150913433,0.9999062617085388,SKIN,SMALL_INTESTINE,5.42079,5.3723105,5.1760459999999995,1.0472839692692069,broad,NA,NA,FALSE
AZD7762,EN,en,PTPRB,NA,copy_number,1,PTPRB_CN,163,6.684265134652809e-4,6.684265134652809e-4,0.17055373893832557,0.9993860731763132,LARGE_INTESTINE,PANCREAS,5.116653,4.612554,4.199474499999999,1.218403159728676,restricted,NA,NA,FALSE
AZD7762,EN,en,PTPRR,NA,copy_number,1,PTPRR_CN,118,5.286815225788127e-4,5.286815225788127e-4,0.20849050435520639,0.9968406368354797,URINARY_TRACT,SALIVARY_GLAND,5.551861000000001,5.4880655,4.39864125,1.2621763595746756,restricted,NA,NA,FALSE
AZD7762,EN,en,PZP,NA,mutation,1,PZP_mut.mis,115,0.0032392560037132474,0.0032392560037132474,0.062434285224000415,0.9999245384656511,SMALL_INTESTINE,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.6736635,4.5120545,4.39155875,1.0642379542343594,intermediate,NA,NA,FALSE
AZD7762,EN,en,RAB25,NA,rppa_total,1,Rab25,175,0.00143564044467601,0.00143564044467601,0.4214821695290674,0.969957172216581,LARGE_INTESTINE,STOMACH,10.79921,10.730834999999999,4.34019425,2.488185868639405,restricted,NA,NA,FALSE
AZD7762,EN,en,RAB36,NA,copy_number,1,RAB36_CN,114,7.484652544601634e-4,-7.484652544601634e-4,0.11838878122489031,0.9991118142862997,KIDNEY,PLEURA,5.958868,5.895519,5.30444775,1.1233719853306126,intermediate,NA,NA,FALSE
