drug,method,block,gene_symbol,relevant_tissues,modalities,n_supporting_features,supporting_features,max_selection_count,max_abs_coef,signed_coef,expr_tau,expr_entropy,expr_top_tissue,expr_second_tissue,expr_top_median,expr_second_median,expr_median_tissue,expr_top_to_median,expr_class,target_type,target_pathway,direct_target,pct_improvement_dsen,lto_pct_improvement,dsen_shared_win_rate
5-Fluorouracil,DSEN,tissue,GPR126,CENTRAL_NERVOUS_SYSTEM,expression,1,GPR126_Expr,133,0.0010762623632395076,-0.0010762623632395076,0.2520829073155236,0.9909535318157822,SMALL_INTESTINE,KIDNEY,9.56924,9.1433700000000009,7.8490255,1.2191628119949414,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,HNF4A,LARGE_INTESTINE,copy_number,1,HNF4A_CN,107,0.0013812390529775137,0.0013812390529775137,0.20491282895151655,0.9993755158332677,LARGE_INTESTINE,STOMACH,5.154521,4.6250845,4.064985500000001,1.2680293693544538,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,HYAL1,LUNG,copy_number,1,HYAL1_CN,118,0.0016168698275020404,-0.0016168698275020404,0.27392597382415995,0.9980032778429567,UPPER_AERODIGESTIVE_TRACT,LIVER,6.390091,6.146058,4.49524175,1.4215233251915762,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,IGFBP6,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,1,IGFBP6_Expr,136,0.0011814190672635675,0.0011814190672635675,0.29140859491045973,0.9909967447781668,CERVIX,FIBROBLAST,12.289715000000001,12.051919999999999,8.957389,1.3720197928213236,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,IKZF1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,IKZF1_CN,117,0.0025307800777854433,0.0025307800777854433,0.45405639182771906,0.9969720460295496,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PLEURA,7.0499045,3.941722,3.8454695,1.8333013693126419,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,IL13RA1,AUTONOMIC_GANGLIA,expression,1,IL13RA1_Expr,111,4.5796350597346726e-4,4.5796350597346726e-4,0.10236515996696005,0.9970713194558225,FIBROBLAST,THYROID,9.498774000000001,9.332593,8.831394750000001,1.0755689524579342,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,IMMP2L,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,IMMP2L_CN,109,0.002149464642454752,0.002149464642454752,0.1582194729988086,0.9992781819900266,SKIN,PROSTATE,10.10548,9.4057695,8.5301945,1.1846716976969283,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,IP6K1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,IP6K1_CN,116,0.0021723068385280627,-0.0021723068385280627,0.07851620120543074,0.9996945086708344,CERVIX,SMALL_INTESTINE,8.3692075,8.3213985,7.7034755,1.0864196945910973,intermediate,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,KCNB1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,KCNB1_CN,116,4.180343325949652e-4,4.180343325949652e-4,0.3191909195676629,0.9985152748113517,AUTONOMIC_GANGLIA,CERVIX,5.526521,4.631422,3.7315565,1.4810229993837691,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
5-Fluorouracil,DSEN,tissue,KCNG1,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,1,KCNG1_CN,110,3.216265843567908e-4,3.216265843567908e-4,0.23065678753685911,0.994562224804304,OESOPHAGUS,UPPER_AERODIGESTIVE_TRACT,7.819987,7.811648,6.0162320000000005,1.2998147345381628,restricted,NA,NA,FALSE,10.3599555671561,3.1072259023703506,0.769230769230769
