"feature_name","gene_symbol","feature_type"
"SPINK7_Expr","SPINK7_EXPR","expression"
"SPZ1_Expr","SPZ1_EXPR","expression"
"GLYR1_Expr","GLYR1_EXPR","expression"
"GHRLOS2_Expr","GHRLOS2_EXPR","expression"
"EMR3_Expr","EMR3_EXPR","expression"
"RNASE7_Expr","RNASE7_EXPR","expression"
"CCDC62_Expr","CCDC62_EXPR","expression"
"DPY30_Expr","DPY30_EXPR","expression"
"GLIS2_Expr","GLIS2_EXPR","expression"
"MYPN_Expr","MYPN_EXPR","expression"
"RETNLB_Expr","RETNLB_EXPR","expression"
"HES7_Expr","HES7_EXPR","expression"
"FAM126A_Expr","FAM126A_EXPR","expression"
"USP32_Expr","USP32_EXPR","expression"
"ZNF347_Expr","ZNF347_EXPR","expression"
"CARD6_Expr","CARD6_EXPR","expression"
"TRIM55_Expr","TRIM55_EXPR","expression"
"TRIM63_Expr","TRIM63_EXPR","expression"
"DSCR8_Expr","DSCR8_EXPR","expression"
"KDM2B_Expr","KDM2B_EXPR","expression"
"SLC9A7_Expr","SLC9A7_EXPR","expression"
"SMARCA5_Expr","SMARCA5_EXPR","expression"
"ACCS_Expr","ACCS_EXPR","expression"
"HINT2_Expr","HINT2_EXPR","expression"
"INSM2_Expr","INSM2_EXPR","expression"
"PPP1R9B_Expr","PPP1R9B_EXPR","expression"
"C9orf24_Expr","C9ORF24_EXPR","expression"
"MS4A14_Expr","MS4A14_EXPR","expression"
"FKBP6_Expr","FKBP6_EXPR","expression"
"SPATA22_Expr","SPATA22_EXPR","expression"
"FAM71F1_Expr","FAM71F1_EXPR","expression"
"CCDC54_Expr","CCDC54_EXPR","expression"
"MCEE_Expr","MCEE_EXPR","expression"
"GJA10_Expr","GJA10_EXPR","expression"
"LOXL3_Expr","LOXL3_EXPR","expression"
"ABHD1_Expr","ABHD1_EXPR","expression"
"CAPS2_Expr","CAPS2_EXPR","expression"
"CREB3L3_Expr","CREB3L3_EXPR","expression"
"CASR_Expr","CASR_EXPR","expression"
"MYO18B_Expr","MYO18B_EXPR","expression"
"COX4I2_Expr","COX4I2_EXPR","expression"
"GTPBP3_Expr","GTPBP3_EXPR","expression"
"GPT2_Expr","GPT2_EXPR","expression"
"BEX2_Expr","BEX2_EXPR","expression"
"LNX1_Expr","LNX1_EXPR","expression"
"MGARP_Expr","MGARP_EXPR","expression"
"SORBS2_Expr","SORBS2_EXPR","expression"
"HDGFRP2_Expr","HDGFRP2_EXPR","expression"
"_84719_at_Expr","_84719_AT_EXPR","expression"
"IRS4_Expr","IRS4_EXPR","expression"
"PIGO_Expr","PIGO_EXPR","expression"
"PSRC1_Expr","PSRC1_EXPR","expression"
"PLEKHA8_Expr","PLEKHA8_EXPR","expression"
"PRRC2B_Expr","PRRC2B_EXPR","expression"
"SPSB2_Expr","SPSB2_EXPR","expression"
"CBX2_Expr","CBX2_EXPR","expression"
"FAM167B_Expr","FAM167B_EXPR","expression"
"CNDP1_Expr","CNDP1_EXPR","expression"
"OGT_Expr","OGT_EXPR","expression"
"AFAP1-AS1_Expr","AFAP1-AS1_EXPR","expression"
"UNC119B_Expr","UNC119B_EXPR","expression"
"USP30_Expr","USP30_EXPR","expression"
"FUT10_Expr","FUT10_EXPR","expression"
"B3GNT9_Expr","B3GNT9_EXPR","expression"
"PCGF1_Expr","PCGF1_EXPR","expression"
"ZNF577_Expr","ZNF577_EXPR","expression"
"EFCAB4B_Expr","EFCAB4B_EXPR","expression"
"TRIM51_Expr","TRIM51_EXPR","expression"
"MPV17L2_Expr","MPV17L2_EXPR","expression"
"CDC42BPA_Expr","CDC42BPA_EXPR","expression"
"ZNF607_Expr","ZNF607_EXPR","expression"
"DLGAP1-AS2_Expr","DLGAP1-AS2_EXPR","expression"
"NAA11_Expr","NAA11_EXPR","expression"
"GPR65_Expr","GPR65_EXPR","expression"
"SUV420H2_Expr","SUV420H2_EXPR","expression"
"MGC2889_Expr","MGC2889_EXPR","expression"
"TUBA1C_Expr","TUBA1C_EXPR","expression"
"LINC00467_Expr","LINC00467_EXPR","expression"
"FAM220A_Expr","FAM220A_EXPR","expression"
"FOXD2-AS1_Expr","FOXD2-AS1_EXPR","expression"
"PYROXD2_Expr","PYROXD2_EXPR","expression"
"MGC13053_Expr","MGC13053_EXPR","expression"
"C19orf48_Expr","C19ORF48_EXPR","expression"
"HIRIP3_Expr","HIRIP3_EXPR","expression"
"CAT_Expr","CAT_EXPR","expression"
"AGPAT9_Expr","AGPAT9_EXPR","expression"
"MFSD9_Expr","MFSD9_EXPR","expression"
"NFKBID_Expr","NFKBID_EXPR","expression"
"C1orf170_Expr","C1ORF170_EXPR","expression"
"CROCCP2_Expr","CROCCP2_EXPR","expression"
"RAE1_Expr","RAE1_EXPR","expression"
"BUD13_Expr","BUD13_EXPR","expression"
"PLCD4_Expr","PLCD4_EXPR","expression"
"PPAPDC3_Expr","PPAPDC3_EXPR","expression"
"MGC12916_Expr","MGC12916_EXPR","expression"
"RTN4IP1_Expr","RTN4IP1_EXPR","expression"
"TXNDC17_Expr","TXNDC17_EXPR","expression"
"IL17RC_Expr","IL17RC_EXPR","expression"
"OFD1_Expr","OFD1_EXPR","expression"
"POLR2J4_Expr","POLR2J4_EXPR","expression"
"LMNB2_Expr","LMNB2_EXPR","expression"
"FCRLA_Expr","FCRLA_EXPR","expression"
"SFT2D3_Expr","SFT2D3_EXPR","expression"
"SEMA7A_Expr","SEMA7A_EXPR","expression"
"ADTRP_Expr","ADTRP_EXPR","expression"
"ABHD14B_Expr","ABHD14B_EXPR","expression"
"ARHGAP5-AS1_Expr","ARHGAP5-AS1_EXPR","expression"
"ZNF496_Expr","ZNF496_EXPR","expression"
"RAX2_Expr","RAX2_EXPR","expression"
"CILP_Expr","CILP_EXPR","expression"
"HPDL_Expr","HPDL_EXPR","expression"
"MGC15705_Expr","MGC15705_EXPR","expression"
"PHF5A_Expr","PHF5A_EXPR","expression"
"LINC00525_Expr","LINC00525_EXPR","expression"
"MGC16121_Expr","MGC16121_EXPR","expression"
"MGC16142_Expr","MGC16142_EXPR","expression"
"GALR3_Expr","GALR3_EXPR","expression"
"GLIS3-AS1_Expr","GLIS3-AS1_EXPR","expression"
"TRIM52_Expr","TRIM52_EXPR","expression"
"ATP1A1OS_Expr","ATP1A1OS_EXPR","expression"
"LOC84856_Expr","LOC84856_EXPR","expression"
"ZNF503_Expr","ZNF503_EXPR","expression"
"LRCH3_Expr","LRCH3_EXPR","expression"
"KLHL22_Expr","KLHL22_EXPR","expression"
"MINA_Expr","MINA_EXPR","expression"
"CCDC142_Expr","CCDC142_EXPR","expression"
"TMEM25_Expr","TMEM25_EXPR","expression"
"PTPN5_Expr","PTPN5_EXPR","expression"
"HAVCR2_Expr","HAVCR2_EXPR","expression"
"CBR4_Expr","CBR4_EXPR","expression"
"RSPO3_Expr","RSPO3_EXPR","expression"
"ZC3H10_Expr","ZC3H10_EXPR","expression"
"GPR128_Expr","GPR128_EXPR","expression"
"ZNF514_Expr","ZNF514_EXPR","expression"
"PARP10_Expr","PARP10_EXPR","expression"
"ORAI1_Expr","ORAI1_EXPR","expression"
"ZBTB45_Expr","ZBTB45_EXPR","expression"
"MFSD2A_Expr","MFSD2A_EXPR","expression"
"GEMIN2_Expr","GEMIN2_EXPR","expression"
"RPUSD4_Expr","RPUSD4_EXPR","expression"
"AIFM2_Expr","AIFM2_EXPR","expression"
"ZDHHC12_Expr","ZDHHC12_EXPR","expression"
"C1orf198_Expr","C1ORF198_EXPR","expression"
"SPPL2A_Expr","SPPL2A_EXPR","expression"
"SLC7A3_Expr","SLC7A3_EXPR","expression"
"ADO_Expr","ADO_EXPR","expression"
"ZSCAN10_Expr","ZSCAN10_EXPR","expression"
"GTDC2_Expr","GTDC2_EXPR","expression"
"FBXO18_Expr","FBXO18_EXPR","expression"
"LINGO1_Expr","LINGO1_EXPR","expression"
"FAM73B_Expr","FAM73B_EXPR","expression"
"ATAD1_Expr","ATAD1_EXPR","expression"
"TBRG1_Expr","TBRG1_EXPR","expression"
"PLXDC2_Expr","PLXDC2_EXPR","expression"
"TMTC4_Expr","TMTC4_EXPR","expression"
"RNFT2_Expr","RNFT2_EXPR","expression"
"NFATC2IP_Expr","NFATC2IP_EXPR","expression"
"CEP89_Expr","CEP89_EXPR","expression"
"ARHGEF39_Expr","ARHGEF39_EXPR","expression"
"ZNF341_Expr","ZNF341_EXPR","expression"
"FAM136A_Expr","FAM136A_EXPR","expression"
"C9orf3_Expr","C9ORF3_EXPR","expression"
"RGS5_Expr","RGS5_EXPR","expression"
"TMEM87B_Expr","TMEM87B_EXPR","expression"
"ZNF382_Expr","ZNF382_EXPR","expression"
"SLC35B4_Expr","SLC35B4_EXPR","expression"
"ATOH8_Expr","ATOH8_EXPR","expression"
"ZNF587_Expr","ZNF587_EXPR","expression"
"FAM222A_Expr","FAM222A_EXPR","expression"
"CIRH1A_Expr","CIRH1A_EXPR","expression"
"LRP11_Expr","LRP11_EXPR","expression"
"PPP1R15B_Expr","PPP1R15B_EXPR","expression"
"MAP4K3_Expr","MAP4K3_EXPR","expression"
"ALG10_Expr","ALG10_EXPR","expression"
"FIZ1_Expr","FIZ1_EXPR","expression"
"FAM104A_Expr","FAM104A_EXPR","expression"
"ZNF566_Expr","ZNF566_EXPR","expression"
"DIRC2_Expr","DIRC2_EXPR","expression"
"SPRYD3_Expr","SPRYD3_EXPR","expression"
"TMEM209_Expr","TMEM209_EXPR","expression"
"FIBCD1_Expr","FIBCD1_EXPR","expression"
"PRSS12_Expr","PRSS12_EXPR","expression"
"MASTL_Expr","MASTL_EXPR","expression"
"LOC84931_Expr","LOC84931_EXPR","expression"
"RAB2B_Expr","RAB2B_EXPR","expression"
"C8orf76_Expr","C8ORF76_EXPR","expression"
"C12orf52_Expr","C12ORF52_EXPR","expression"
"C13orf33_Expr","C13ORF33_EXPR","expression"
"ZFYVE19_Expr","ZFYVE19_EXPR","expression"
"ZNRF1_Expr","ZNRF1_EXPR","expression"
"ATG4C_Expr","ATG4C_EXPR","expression"
"MUM1_Expr","MUM1_EXPR","expression"
"PPM1D_Expr","PPM1D_EXPR","expression"
"CORO6_Expr","CORO6_EXPR","expression"
"HSH2D_Expr","HSH2D_EXPR","expression"
"WDR73_Expr","WDR73_EXPR","expression"
"MAEL_Expr","MAEL_EXPR","expression"
"ABHD13_Expr","ABHD13_EXPR","expression"
"LTV1_Expr","LTV1_EXPR","expression"
"SERAC1_Expr","SERAC1_EXPR","expression"
"TIGD5_Expr","TIGD5_EXPR","expression"
"PRPF38A_Expr","PRPF38A_EXPR","expression"
"TNS4_Expr","TNS4_EXPR","expression"
"CGNL1_Expr","CGNL1_EXPR","expression"
"MICALCL_Expr","MICALCL_EXPR","expression"
"MPND_Expr","MPND_EXPR","expression"
"NUDCD1_Expr","NUDCD1_EXPR","expression"
"RELT_Expr","RELT_EXPR","expression"
"SYTL1_Expr","SYTL1_EXPR","expression"
"UBASH3B_Expr","UBASH3B_EXPR","expression"
"PPFIBP2_Expr","PPFIBP2_EXPR","expression"
"FBXL20_Expr","FBXL20_EXPR","expression"
"AJUBA_Expr","AJUBA_EXPR","expression"
"ALKBH6_Expr","ALKBH6_EXPR","expression"
"IGSF21_Expr","IGSF21_EXPR","expression"
"LSM10_Expr","LSM10_EXPR","expression"
"TOX2_Expr","TOX2_EXPR","expression"
"PPFIBP1_Expr","PPFIBP1_EXPR","expression"
"C1orf94_Expr","C1ORF94_EXPR","expression"
"ATG4D_Expr","ATG4D_EXPR","expression"
"SNHG7_Expr","SNHG7_EXPR","expression"
"MFSD5_Expr","MFSD5_EXPR","expression"
"DISP1_Expr","DISP1_EXPR","expression"
"FRMD5_Expr","FRMD5_EXPR","expression"
"PPFIA4_Expr","PPFIA4_EXPR","expression"
"MIR22HG_Expr","MIR22HG_EXPR","expression"
"FAM222A-AS1_Expr","FAM222A-AS1_EXPR","expression"
"CEP19_Expr","CEP19_EXPR","expression"
"FAM83A_Expr","FAM83A_EXPR","expression"
"ARHGAP19_Expr","ARHGAP19_EXPR","expression"
"COX14_Expr","COX14_EXPR","expression"
"PPP1R16A_Expr","PPP1R16A_EXPR","expression"
"LOC84989_Expr","LOC84989_EXPR","expression"
"RANBP3_Expr","RANBP3_EXPR","expression"
"RBM17_Expr","RBM17_EXPR","expression"
"UBL7_Expr","UBL7_EXPR","expression"
"C21orf119_Expr","C21ORF119_EXPR","expression"
"PPFIA2_Expr","PPFIA2_EXPR","expression"
"MGC16275_Expr","MGC16275_EXPR","expression"
"RERG_Expr","RERG_EXPR","expression"
"AGXT2L2_Expr","AGXT2L2_EXPR","expression"
"MGC16025_Expr","MGC16025_EXPR","expression"
"PPFIA1_Expr","PPFIA1_EXPR","expression"
"TCEAL3_Expr","TCEAL3_EXPR","expression"
"TMEM128_Expr","TMEM128_EXPR","expression"
"TMEM141_Expr","TMEM141_EXPR","expression"
"USP45_Expr","USP45_EXPR","expression"
"C11orf70_Expr","C11ORF70_EXPR","expression"
"TMEM241_Expr","TMEM241_EXPR","expression"
"SLC43A1_Expr","SLC43A1_EXPR","expression"
"REPS1_Expr","REPS1_EXPR","expression"
"TMEM60_Expr","TMEM60_EXPR","expression"
"C9orf37_Expr","C9ORF37_EXPR","expression"
"C5orf62_Expr","C5ORF62_EXPR","expression"
"SNHG12_Expr","SNHG12_EXPR","expression"
"PKP4_Expr","PKP4_EXPR","expression"
"PIK3R3_Expr","PIK3R3_EXPR","expression"
"PEX3_Expr","PEX3_EXPR","expression"
"PARG_Expr","PARG_EXPR","expression"
"CNTNAP1_Expr","CNTNAP1_EXPR","expression"
"ENC1_Expr","ENC1_EXPR","expression"
"NIPSNAP1_Expr","NIPSNAP1_EXPR","expression"
"NDST2_Expr","NDST2_EXPR","expression"
"MBL1P_Expr","MBL1P_EXPR","expression"
"LIPF_Expr","LIPF_EXPR","expression"
"KCNAB2_Expr","KCNAB2_EXPR","expression"
"ITGA10_Expr","ITGA10_EXPR","expression"
"ITGA8_Expr","ITGA8_EXPR","expression"
"IKBKAP_Expr","IKBKAP_EXPR","expression"
"IFITM1_Expr","IFITM1_EXPR","expression"
"HAT1_Expr","HAT1_EXPR","expression"
"GCM1_Expr","GCM1_EXPR","expression"
"GAS7_Expr","GAS7_EXPR","expression"
"HIST1H2BK_Expr","HIST1H2BK_EXPR","expression"
"DGKZ_Expr","DGKZ_EXPR","expression"
"DGKE_Expr","DGKE_EXPR","expression"
"DGKD_Expr","DGKD_EXPR","expression"
"KRTAP9-4_Expr","KRTAP9-4_EXPR","expression"
"KRTAP4-1_Expr","KRTAP4-1_EXPR","expression"
"KRTAP4-5_Expr","KRTAP4-5_EXPR","expression"
"DDO_Expr","DDO_EXPR","expression"
"KRTAP4-3_Expr","KRTAP4-3_EXPR","expression"
"KRTAP4-2_Expr","KRTAP4-2_EXPR","expression"
"KRTAP3-3_Expr","KRTAP3-3_EXPR","expression"
"KRTAP2-4_Expr","KRTAP2-4_EXPR","expression"
"CYP4F2_Expr","CYP4F2_EXPR","expression"
"ATCAY_Expr","ATCAY_EXPR","expression"
"COL27A1_Expr","COL27A1_EXPR","expression"
"CST7_Expr","CST7_EXPR","expression"
"PPIL4_Expr","PPIL4_EXPR","expression"
"PAQR8_Expr","PAQR8_EXPR","expression"
"CSDA_Expr","CSDA_EXPR","expression"
"ABCC11_Expr","ABCC11_EXPR","expression"
"LGALS12_Expr","LGALS12_EXPR","expression"
"CPZ_Expr","CPZ_EXPR","expression"
"COPS3_Expr","COPS3_EXPR","expression"
"CHST1_Expr","CHST1_EXPR","expression"
"KIAA1644_Expr","KIAA1644_EXPR","expression"
"SHANK3_Expr","SHANK3_EXPR","expression"
"CBX4_Expr","CBX4_EXPR","expression"
"SYDE1_Expr","SYDE1_EXPR","expression"
"TRIM5_Expr","TRIM5_EXPR","expression"
"ZCCHC3_Expr","ZCCHC3_EXPR","expression"
"ALG2_Expr","ALG2_EXPR","expression"
"MYLK2_Expr","MYLK2_EXPR","expression"
"FAM40A_Expr","FAM40A_EXPR","expression"
"CAMK1_Expr","CAMK1_EXPR","expression"
"_85371_at_Expr","_85371_AT_EXPR","expression"
"MICALL1_Expr","MICALL1_EXPR","expression"
"TUBGCP6_Expr","TUBGCP6_EXPR","expression"
"KIAA1671_Expr","KIAA1671_EXPR","expression"
"BCAS1_Expr","BCAS1_EXPR","expression"
"BARX2_Expr","BARX2_EXPR","expression"
"FAM207A_Expr","FAM207A_EXPR","expression"
"RGS8_Expr","RGS8_EXPR","expression"
"API5_Expr","API5_EXPR","expression"
"EAF1_Expr","EAF1_EXPR","expression"
"DNAJC14_Expr","DNAJC14_EXPR","expression"
"NKD1_Expr","NKD1_EXPR","expression"
"NKD2_Expr","NKD2_EXPR","expression"
"AGPS_Expr","AGPS_EXPR","expression"
"SLC22A16_Expr","SLC22A16_EXPR","expression"
"SLC45A3_Expr","SLC45A3_EXPR","expression"
"RHPN2_Expr","RHPN2_EXPR","expression"
"ZIC5_Expr","ZIC5_EXPR","expression"
"CCNB3_Expr","CCNB3_EXPR","expression"
"PPFIA3_Expr","PPFIA3_EXPR","expression"
"APOL1_Expr","APOL1_EXPR","expression"
"ZCRB1_Expr","ZCRB1_EXPR","expression"
"CABS1_Expr","CABS1_EXPR","expression"
"STON2_Expr","STON2_EXPR","expression"
"LMO4_Expr","LMO4_EXPR","expression"
"DOCK7_Expr","DOCK7_EXPR","expression"
"PRIC285_Expr","PRIC285_EXPR","expression"
"KNDC1_Expr","KNDC1_EXPR","expression"
"DCLK3_Expr","DCLK3_EXPR","expression"
"LRRCC1_Expr","LRRCC1_EXPR","expression"
"CNTNAP4_Expr","CNTNAP4_EXPR","expression"
"ZFHX2_Expr","ZFHX2_EXPR","expression"
"KIAA1755_Expr","KIAA1755_EXPR","expression"
"PIR_Expr","PIR_EXPR","expression"
"ITPRIP_Expr","ITPRIP_EXPR","expression"
"UNK_Expr","UNK_EXPR","expression"
"KIAA1751_Expr","KIAA1751_EXPR","expression"
"TSPYL5_Expr","TSPYL5_EXPR","expression"
"DISP2_Expr","DISP2_EXPR","expression"
"TNKS1BP1_Expr","TNKS1BP1_EXPR","expression"
"KIAA1737_Expr","KIAA1737_EXPR","expression"
"DIXDC1_Expr","DIXDC1_EXPR","expression"
"KIAA1731_Expr","KIAA1731_EXPR","expression"
"CGGBP1_Expr","CGGBP1_EXPR","expression"
"ZNF518B_Expr","ZNF518B_EXPR","expression"
"TANC1_Expr","TANC1_EXPR","expression"
"FHDC1_Expr","FHDC1_EXPR","expression"
"ZC3H12C_Expr","ZC3H12C_EXPR","expression"
"SSH2_Expr","SSH2_EXPR","expression"
"EPT1_Expr","EPT1_EXPR","expression"
"AP3B1_Expr","AP3B1_EXPR","expression"
"GFM1_Expr","GFM1_EXPR","expression"
"SCIN_Expr","SCIN_EXPR","expression"
"CCDC65_Expr","CCDC65_EXPR","expression"
"DNAJC5B_Expr","DNAJC5B_EXPR","expression"
"FCN3_Expr","FCN3_EXPR","expression"
"TSLP_Expr","TSLP_EXPR","expression"
"PSKH2_Expr","PSKH2_EXPR","expression"
"BLZF1_Expr","BLZF1_EXPR","expression"
"RPPH1_Expr","RPPH1_EXPR","expression"
"LGR5_Expr","LGR5_EXPR","expression"
"MBD3L1_Expr","MBD3L1_EXPR","expression"
"MAPKAPK5_Expr","MAPKAPK5_EXPR","expression"
"INE1_Expr","INE1_EXPR","expression"
"BHLHE40_Expr","BHLHE40_EXPR","expression"
"PIAS1_Expr","PIAS1_EXPR","expression"
"CDC14B_Expr","CDC14B_EXPR","expression"
"GALP_Expr","GALP_EXPR","expression"
"CDC14A_Expr","CDC14A_EXPR","expression"
"TCAP_Expr","TCAP_EXPR","expression"
"CDK10_Expr","CDK10_EXPR","expression"
"PRPF18_Expr","PRPF18_EXPR","expression"
"DEGS1_Expr","DEGS1_EXPR","expression"
"DENR_Expr","DENR_EXPR","expression"
"THOC5_Expr","THOC5_EXPR","expression"
"KMO_Expr","KMO_EXPR","expression"
"YARS_Expr","YARS_EXPR","expression"
"PDXK_Expr","PDXK_EXPR","expression"
"MADD_Expr","MADD_EXPR","expression"
"RRP1_Expr","RRP1_EXPR","expression"
"MKNK1_Expr","MKNK1_EXPR","expression"
"KHSRP_Expr","KHSRP_EXPR","expression"
"PDLIM4_Expr","PDLIM4_EXPR","expression"
"CASK_Expr","CASK_EXPR","expression"
"AKR7A2_Expr","AKR7A2_EXPR","expression"
"PRKRA_Expr","PRKRA_EXPR","expression"
"STK16_Expr","STK16_EXPR","expression"
"SCARF1_Expr","SCARF1_EXPR","expression"
"CAV1_Expr","CAV1_EXPR","expression"
"LY6D_Expr","LY6D_EXPR","expression"
"GTPBP10_Expr","GTPBP10_EXPR","expression"
"_8587_at_Expr","_8587_AT_EXPR","expression"
"CAV2_Expr","CAV2_EXPR","expression"
"OR6A2_Expr","OR6A2_EXPR","expression"
"CAV3_Expr","CAV3_EXPR","expression"
"TNFSF11_Expr","TNFSF11_EXPR","expression"
"RGS20_Expr","RGS20_EXPR","expression"
"NOP14_Expr","NOP14_EXPR","expression"
"FAM193A_Expr","FAM193A_EXPR","expression"
"SLC25A12_Expr","SLC25A12_EXPR","expression"
"PLA2G4C_Expr","PLA2G4C_EXPR","expression"
"RUVBL1_Expr","RUVBL1_EXPR","expression"
"RDH16_Expr","RDH16_EXPR","expression"
"_8609_at_Expr","_8609_AT_EXPR","expression"
"RUNX2_Expr","RUNX2_EXPR","expression"
"PPAP2A_Expr","PPAP2A_EXPR","expression"
"PPAP2C_Expr","PPAP2C_EXPR","expression"
"PPAP2B_Expr","PPAP2B_EXPR","expression"
"STC2_Expr","STC2_EXPR","expression"
"USO1_Expr","USO1_EXPR","expression"
"CADPS_Expr","CADPS_EXPR","expression"
"RUNX1_Expr","RUNX1_EXPR","expression"
"NPFF_Expr","NPFF_EXPR","expression"
"CDK13_Expr","CDK13_EXPR","expression"
"PDE8B_Expr","PDE8B_EXPR","expression"
"ASMTL_Expr","ASMTL_EXPR","expression"
"PSMG1_Expr","PSMG1_EXPR","expression"
"RFXANK_Expr","RFXANK_EXPR","expression"
"TP63_Expr","TP63_EXPR","expression"
"JRK_Expr","JRK_EXPR","expression"
"RUNX1T1_Expr","RUNX1T1_EXPR","expression"
"HSD17B6_Expr","HSD17B6_EXPR","expression"
"SKAP1_Expr","SKAP1_EXPR","expression"
"DNAH17_Expr","DNAH17_EXPR","expression"
"UNC5C_Expr","UNC5C_EXPR","expression"
"RTCA_Expr","RTCA_EXPR","expression"
"RNASET2_Expr","RNASET2_EXPR","expression"
"SSNA1_Expr","SSNA1_EXPR","expression"
"OASL_Expr","OASL_EXPR","expression"
"AOC3_Expr","AOC3_EXPR","expression"
"CBFA2T3_Expr","CBFA2T3_EXPR","expression"
"DCHS1_Expr","DCHS1_EXPR","expression"
"PTCH2_Expr","PTCH2_EXPR","expression"
"AKR1C3_Expr","AKR1C3_EXPR","expression"
"KCNK5_Expr","KCNK5_EXPR","expression"
"CHRD_Expr","CHRD_EXPR","expression"
"ABCB11_Expr","ABCB11_EXPR","expression"
"NCOA1_Expr","NCOA1_EXPR","expression"
"LAMTOR3_Expr","LAMTOR3_EXPR","expression"
"RUNX3_Expr","RUNX3_EXPR","expression"
"NUMB_Expr","NUMB_EXPR","expression"
"SOCS1_Expr","SOCS1_EXPR","expression"
"DDX3Y_Expr","DDX3Y_EXPR","expression"
"PDE5A_Expr","PDE5A_EXPR","expression"
"DYNLL1_Expr","DYNLL1_EXPR","expression"
"TNKS_Expr","TNKS_EXPR","expression"
"ALDH4A1_Expr","ALDH4A1_EXPR","expression"
"CBFB_Expr","CBFB_EXPR","expression"
"IRS2_Expr","IRS2_EXPR","expression"
"EIF3A_Expr","EIF3A_EXPR","expression"
"EIF3B_Expr","EIF3B_EXPR","expression"
"EIF3D_Expr","EIF3D_EXPR","expression"
"EIF3G_Expr","EIF3G_EXPR","expression"
"EIF3H_Expr","EIF3H_EXPR","expression"
"EIF3I_Expr","EIF3I_EXPR","expression"
"EIF3J_Expr","EIF3J_EXPR","expression"
"SERPINA6_Expr","SERPINA6_EXPR","expression"
"SLC4A4_Expr","SLC4A4_EXPR","expression"
"EIF4G3_Expr","EIF4G3_EXPR","expression"
"VAMP8_Expr","VAMP8_EXPR","expression"
"VAMP4_Expr","VAMP4_EXPR","expression"
"STX16_Expr","STX16_EXPR","expression"
"STX11_Expr","STX11_EXPR","expression"
"STX10_Expr","STX10_EXPR","expression"
"BECN1_Expr","BECN1_EXPR","expression"
"CBL_Expr","CBL_EXPR","expression"
"PEA15_Expr","PEA15_EXPR","expression"
"SRSF9_Expr","SRSF9_EXPR","expression"
"MARCO_Expr","MARCO_EXPR","expression"
"KRT38_Expr","KRT38_EXPR","expression"
"KRT37_Expr","KRT37_EXPR","expression"
"KRT36_Expr","KRT36_EXPR","expression"
"CBLB_Expr","CBLB_EXPR","expression"
"JRKL_Expr","JRKL_EXPR","expression"
"HYAL2_Expr","HYAL2_EXPR","expression"
"DGAT1_Expr","DGAT1_EXPR","expression"
"CDC23_Expr","CDC23_EXPR","expression"
"S1PR4_Expr","S1PR4_EXPR","expression"
"CBLN1_Expr","CBLN1_EXPR","expression"
"ACTL6A_Expr","ACTL6A_EXPR","expression"
"DNAH11_Expr","DNAH11_EXPR","expression"
"B4GALT4_Expr","B4GALT4_EXPR","expression"
"B4GALT3_Expr","B4GALT3_EXPR","expression"
"B4GALT2_Expr","B4GALT2_EXPR","expression"
"B3GALT4_Expr","B3GALT4_EXPR","expression"
"B3GALNT1_Expr","B3GALNT1_EXPR","expression"
"B3GALT2_Expr","B3GALT2_EXPR","expression"
"B3GALT1_Expr","B3GALT1_EXPR","expression"
"SERPINB7_Expr","SERPINB7_EXPR","expression"
"TNK1_Expr","TNK1_EXPR","expression"
"PAGE1_Expr","PAGE1_EXPR","expression"
"ABCC3_Expr","ABCC3_EXPR","expression"
"NOL4_Expr","NOL4_EXPR","expression"
"PNPT1_Expr","PNPT1_EXPR","expression"
"TRADD_Expr","TRADD_EXPR","expression"
"TNFRSF25_Expr","TNFRSF25_EXPR","expression"
"SERPINH1_Expr","SERPINH1_EXPR","expression"
"MBTPS1_Expr","MBTPS1_EXPR","expression"
"EDF1_Expr","EDF1_EXPR","expression"
"CTSF_Expr","CTSF_EXPR","expression"
"SNX4_Expr","SNX4_EXPR","expression"
"SNX3_Expr","SNX3_EXPR","expression"
"URI1_Expr","URI1_EXPR","expression"
"EED_Expr","EED_EXPR","expression"
"CTNNAL1_Expr","CTNNAL1_EXPR","expression"
"ADAM19_Expr","ADAM19_EXPR","expression"
"GBF1_Expr","GBF1_EXPR","expression"
"RNMT_Expr","RNMT_EXPR","expression"
"RNGTT_Expr","RNGTT_EXPR","expression"
"GPAA1_Expr","GPAA1_EXPR","expression"
"MYH13_Expr","MYH13_EXPR","expression"
"MYOM1_Expr","MYOM1_EXPR","expression"
"RIPK1_Expr","RIPK1_EXPR","expression"
"CRADD_Expr","CRADD_EXPR","expression"
"HRK_Expr","HRK_EXPR","expression"
"CBR1_Expr","CBR1_EXPR","expression"
"TNFSF14_Expr","TNFSF14_EXPR","expression"
"TNFSF12_Expr","TNFSF12_EXPR","expression"
"TNFSF10_Expr","TNFSF10_EXPR","expression"
"TNFSF9_Expr","TNFSF9_EXPR","expression"
"ADAM23_Expr","ADAM23_EXPR","expression"
"ADAM21_Expr","ADAM21_EXPR","expression"
"ADAM20_Expr","ADAM20_EXPR","expression"
"ADAM18_Expr","ADAM18_EXPR","expression"
"CBR3_Expr","CBR3_EXPR","expression"
"ADAM15_Expr","ADAM15_EXPR","expression"
"ADAM9_Expr","ADAM9_EXPR","expression"
"ADAM6_Expr","ADAM6_EXPR","expression"
